Gene_ID,GeneName,GSM744800,GSM744801,GSM744802,GSM744803,GSM744804,GSM744805,GSM744806,GSM744807,GSM744808,GSM744809,GSM744810,GSM744811
245115_at,AT2G41530,984.99,864.446,929.684,931.846,850.149,899.332,1134.3,1174.38,1152.69,914.476,853.235,1089.98
245116_at,AT2G41620,232.298,279.582,217.799,286.771,230.541,256.074,274.074,269.689,236.034,246.635,232.161,223.869
245117_at,AT2G41560,447.171,235.803,211.652,161.792,294.531,194.602,214.684,187.588,183.33,221.491,229.568,165.124
245118_at,AT2G41680,183.761,179.632,163.322,176.873,190.91,173.187,188.795,183.101,222.156,231.844,207.847,179.773
245119_at,AT2G41640,115.897,158.813,136.114,201.41,123.612,146.688,153.825,139.294,171.976,112.98,170.93,139.272
245120_at,AT2G39810,131.462,143.611,103.385,152.658,142.621,163.043,155.182,145.98,133.173,142.496,149.847,133.581
245121_at,AT2G47610,6281.87,5199.99,5242.56,6397.07,6068.46,5442.26,5072.03,5285.52,4292.24,5599.23,5487.47,5423.56
245122_at,AT2G47420,263.595,333.059,254.204,336.999,263.053,312.688,380.855,274.66,249.46,259.784,277.836,250.845
245123_at,AT2G47450,60.5927,55.0162,26.9216,26.9697,54.2665,39.2131,32.9151,79.6993,70.2993,54.5368,74.3874,74.0844
245124_at,AT2G47580,553.841,511.529,523.142,468.621,603.266,583.165,550.803,507.535,456.187,586.983,522.05,577.81
245125_at,AT2G47430,19.5648,25.5856,20.267,2.8129,21.387,18.104,7.7404,35.1762,4.6278,2.20575,1.67068,17.2302
245126_at,AT2G47460,151.861,164.723,447.418,385.67,289.107,296.227,270.436,229.766,169.923,162.868,117.622,151.581
245127_at,AT2G47600,556.173,524.238,531.318,375.378,487.689,367.596,389.826,477.49,494.368,461.004,406.296,459.126
245128_at,AT2G45380,7.4272,11.5341,6.00252,1.17707,12.129,12.6339,3.0005,8.97782,9.46176,11.4566,4.95607,8.06701
245129_at,AT2G45350,14.0547,2.27805,0.507915,3.5027,2.24915,0.712963,1.80256,2.23451,2.27142,0.594533,1.05716,1.57595
245130_at,AT2G45340,82.4953,59.3641,54.0455,80.5181,57.7616,78.8735,66.7367,100.437,58.9699,112.351,71.8442,59.0897
245131_s_at,AT2G45330 /// AT5G23600,590.975,789.256,722.387,484.934,556.303,760.98,733.573,855.268,751.655,787.283,778.466,740.497
245132_at,AT2G45320,139.441,117.829,93.8212,136.995,104.196,108.186,141.448,103.574,126.909,134.495,123.555,145.174
245133_at,AT2G45310,95.9109,73.4237,132.255,148.916,116.484,127.787,132.37,133.852,103.283,119.051,121.863,127.434
245134_s_at,AT2G45250 /// AT4G38280,182.033,137.726,140.849,105.836,65.4542,115.666,129.41,129.578,149.748,149.388,128.072,116.62
245135_at,,1.57279,5.24239,2.72277,9.41474,1.73419,3.15005,5.78509,2.04444,2.06095,3.04894,9.0447,4.93042
245136_at,AT2G45210,205.076,311.537,110.03,163.486,161.25,174.847,253.874,284.551,296.983,236.693,169.262,132.494
245137_at,AT2G45460,61.6095,51.7789,46.4813,54.269,37.8072,46.9525,35.1782,56.158,49.1494,52.8772,38.5337,42.4059
245138_at,AT2G45190,1.99156,1.08626,0.976771,2.14463,10.5978,2.42361,5.96094,1.37561,1.94299,6.51046,1.42325,0.924061
245139_at,AT2G45430,874.356,549.9,598.983,502.796,635.168,647.641,814.658,809.079,653.559,777.775,765.697,742.143
245140_at,AT2G45420,21.9656,48.4158,25.7681,35.6346,25.7035,21.4313,25.9497,13.3753,27.1613,26.3858,11.6103,10.0036
245141_at,AT2G45400,303.4,245.402,389.384,217.732,271.884,336.572,391.052,483.798,310.12,307.253,370.529,408.817
245142_at,AT2G45270,61.4148,34.915,61.1999,71.0124,42.3135,61.7181,57.6323,52.5541,62.9632,46.9859,44.4523,66.2732
245143_at,AT2G45450,47.4927,53.1347,25.5672,41.6705,39.3557,24.5817,39.467,37.2234,37.9315,26.3554,36.3326,49.78
245144_at,AT2G45240,416.414,545.024,542.02,555.435,498.838,565.211,595.619,564.067,515.068,549.124,558.554,635.131
245145_at,AT2G45440,335.4,241.269,356.158,359.316,373.559,372.597,367.697,368.957,374.045,392.883,370.749,438.551
245146_at,AT2G45200,333.615,327.528,306.7,226.299,300.79,324.901,275.606,331.154,264.678,336.304,345.2,348.039
245147_at,AT2G45280,118.524,82.9403,111.633,103.816,89.5153,101.66,118.276,121.607,94.3161,106.261,114.073,108.229
245148_at,AT2G45220,1285.38,1344.68,505.429,164.051,1315.45,737.534,1118.63,1389.88,1281.3,849.846,1157.42,1501.49
245149_at,AT2G47620,79.1838,120.583,99.5162,87.6651,104.379,112.916,130.781,75.2862,107.785,97.7042,91.9761,78.3749
245150_at,AT2G47590,144.12,144.66,113.725,167.526,181.532,170.381,150.739,154.406,127.192,136.288,189.852,143.712
245151_at,AT2G47550,138.643,141.631,240.866,234.274,91.253,142.227,128.177,81.8155,141.397,148.122,200.008,222.291
245152_at,AT2G47490,273.446,199.327,591.273,619.446,537.57,513.038,564.99,419.881,421.922,467.439,473.034,497.785
245153_at,AT5G12450,7.31273,13.1707,5.47707,1.25893,6.88787,3.8787,0.623585,7.98404,7.25562,10.3346,4.33873,15.4556
245154_at,AT5G12460,2.2295,2.37577,3.29508,11.1936,23.4555,10.731,4.02163,2.83887,24.8016,3.59185,1.88122,1.62975
245155_at,AT5G12470,1327.86,1543.76,1347.04,1495.65,1871.35,1530.68,1550.01,1587.48,1487.93,1421.86,1552.77,1663.42
245156_at,AT5G12480,95.9747,85.4164,131.416,99.5608,63.1276,85.2219,105.463,116.261,107.222,86.4782,125.088,82.9739
245157_at,AT2G33160,4.84889,1.24407,1.42617,1.52255,0.807876,5.55509,1.64024,0.380211,6.12163,0.565253,0.751185,3.56679
245158_at,AT2G33130,17.7924,36.4066,7.37001,8.7661,13.8977,2.13472,3.20825,1.17738,16.3212,10.056,5.12269,17.7557
245159_at,AT2G33100,0.995082,1.74362,10.8477,13.3983,3.36885,14.5203,1.5019,1.04071,10.7303,18.2336,2.77269,16.2221
245160_at,AT2G33080,14.1053,1.96913,1.06517,2.54088,1.88727,1.52568,6.85782,1.60607,0.68605,12.0394,0.644809,1.15256
245161_at,AT2G33070,85.0609,96.6891,81.9749,86.3611,87.554,47.7442,73.2886,77.2184,79.0516,64.8903,74.2372,70.5778
245162_at,AT2G33240,30.3509,31.7177,18.7608,19.8702,6.86464,16.8962,25.0532,17.0019,17.9257,0.957859,24.6556,9.78263
245163_at,AT2G33230,15.6083,2.10304,15.996,17.6938,7.43924,1.49331,2.00084,2.58559,1.36872,8.17498,8.50302,5.90566
245164_at,AT2G33210,2135.58,1370.08,1492.53,1457.98,1556.97,1761.58,1604.04,1599.2,1589.64,1658.92,2003.16,1550.26
245165_at,AT2G33180,90.0804,90.6844,78.4098,98.2402,111.499,95.671,111.761,90.9847,83.6921,75.9545,86.234,105.737
245166_at,AT2G33170,107.643,70.8422,114.26,86.1433,70.4208,81.383,87.2809,98.6326,78.0686,108.251,93.4106,104.701
245167_s_at,AT2G33110 /// AT2G33120,727.008,454.634,529.342,477.124,406.993,435.695,530.209,600.542,528.679,474.481,655.241,547.7
245168_at,AT2G33150,4154.11,3120.89,3082.15,2319.86,2730.17,2781.69,2643.77,3474.72,3313.88,3262.08,3015.31,3877.41
245169_at,AT2G33220,865.538,804.429,865.131,817.34,896.223,854.334,869.869,936.503,819.872,888.411,909.366,884.966
245170_at,AT2G47570,3.3557,9.27409,9.11298,3.49033,25.3497,1.19519,9.99865,34.7462,2.91645,10.4971,2.81037,6.19313
245171_at,AT2G47560,72.1273,53.5232,35.0059,88.7396,89.2933,64.975,60.1447,76.5008,51.9105,46.0691,30.5965,27.1945
245172_at,AT2G47540,637.261,512.074,402.612,328.56,550.862,631.509,631.044,663.066,677.135,642.06,802.089,742.064
245173_at,AT2G47520,9.95577,34.6825,50.053,81.917,53.7819,59.7034,54.6303,52.3217,69.6173,64.3196,57.1513,47.5666
245174_at,AT2G47500,112.955,104.516,96.9476,99.8376,86.3291,93.3402,96.4783,85.0709,92.9187,96.5389,104.983,73.4823
245175_at,AT2G47470,3253.51,3095.71,2911.63,3072.41,2685.9,2809.86,2656.75,2589.26,2548.59,3067.68,3014.18,3249.71
245176_at,AT2G47440,305.854,338.581,245.566,282.811,286.893,281.753,355.764,314.868,356.639,346.072,371.525,457.998
245177_at,AT5G12380,19.6689,19.9708,9.87623,10.5817,12.4675,2.62704,14.7166,12.9418,10.2367,11.3967,6.67798,7.24036
245178_at,AT5G12390,218.949,215.418,271.782,228.909,237.352,295.061,316.132,339.416,337.886,295.367,347.596,308.111
245179_at,AT5G12400,227.723,192.325,221.918,178.368,195.652,184.527,210.824,199.25,209.809,185.616,243.047,238.2
245180_at,AT5G12410,583.346,592.504,580.58,738.703,612.935,693.634,630.843,657.516,631.152,595.205,578.377,531.49
245181_at,AT5G12420,890.385,920.679,936.066,971.333,1180.77,1092.5,841.905,887.212,750.394,788.102,874.089,959.82
245182_at,AT5G12430,93.4097,111.829,115.569,86.4401,102.544,113.797,113.615,79.3189,107.216,95.0552,105.543,92.8287
245183_at,AT5G12440,71.9582,70.6146,58.5858,54.4968,76.2232,66.4544,60.9269,59.306,65.9511,86.5074,61.4252,56.7922
245184_at,AT1G67790,16.5279,2.45712,1.83135,20.3802,3.35078,13.1438,5.63166,9.50861,2.31202,6.71396,3.90158,14.9511
245185_at,AT1G67760,156.94,84.1732,89.1661,80.183,122.908,96.9123,103.165,73.9028,75.3849,95.7331,100.791,105.509
245186_at,AT1G67710,92.6105,87.4834,40.8329,109.631,74.0601,54.2752,56.3022,99.3963,72.9408,71.4741,46.0842,34.8573
245187_s_at,AT1G67650 /// AT1G67680,431.76,393.433,493.022,496.232,468.181,532.252,478.309,468.571,513.152,499.981,547.13,417.765
245188_at,AT1G67660,96.8124,93.6404,77.3368,104.228,70.1983,101.746,89.315,91.0474,75.7276,106.803,109.144,103.987
245189_at,AT1G67670,9.05979,12.2779,11.061,2.62073,1.99109,14.0841,6.7131,2.66922,0.917634,4.9117,0.955773,2.23978
245190_at,AT1G67690,63.7953,40.7294,55.4308,32.9666,48.8178,47.1914,53.1431,47.9344,51.2304,43.5085,77.6499,65.1431
245191_at,AT1G67770,1.73279,1.40388,15.7057,1.76254,16.6521,2.10306,1.55254,2.76911,14.5001,16.6588,2.73329,17.2821
245192_at,AT1G67780,17.2878,10.1307,11.8459,17.5146,2.03074,1.86512,18.6974,1.28014,15.5349,1.51062,15.2983,2.25463
245193_at,AT1G67810,340.663,440.282,792.601,1043.5,645.489,603.325,598.262,805.644,898.725,675.687,500.836,539.644
245194_at,AT1G67820,42.0897,75.273,76.8729,96.7582,45.6102,74.4219,71.7435,76.3416,104.741,61.6807,64.2793,76.5845
245195_at,AT1G67740,198.14,240.128,167.012,169.117,228.562,151.838,206.826,213.266,248.69,232.303,184.082,224.046
245196_at,AT1G67750,365.671,412.807,290.36,225.2,222.579,272.471,250.753,257.192,223.74,241.933,262.42,278.761
245197_at,AT1G67800,322.544,252.307,496.933,390.165,374.018,382.078,356.611,351.882,390.264,371.973,342.252,372.376
245198_at,AT1G67700,141.133,133.041,72.9095,65.1448,67.373,69.4265,70.4902,106.438,100.542,85.4482,79.0432,75.1493
245199_at,AT1G67730,3133.75,3452.01,4113.29,3479.14,4361.39,4083.7,3763.11,3297.35,4112.6,3095.93,3904.09,4532.02
245200_at,AT1G67850,91.0428,102.689,97.5224,67.4357,126.267,72.3913,118.264,71.3865,98.2858,108.679,107.608,77.6124
245201_at,AT1G67840,103.23,95.9945,99.0647,77.1075,107.616,98.0645,100.945,118.331,111.919,95.3014,83.417,111.429
245202_at,AT1G67720,74.5062,88.5247,69.893,126.607,72.7279,65.3276,63.5461,52.1098,67.188,86.7215,74.8612,43.1549
245203_at,,1.62964,0.494419,0.229246,6.62294,1.20238,0.377049,0.76103,3.70993,0.649967,1.58863,0.63532,0.348767
245204_at,AT5G12270,62.9298,71.2094,75.4482,118.297,62.945,52.0552,72.7744,61.6442,64.175,51.0924,39.6823,41.3432
245205_at,AT5G12280,33.9849,26.6647,67.0887,63.3497,37.5811,46.1741,37.4215,42.1231,56.0659,43.0296,36.3413,44.3153
245206_at,AT5G12290,317.104,297.614,359.027,305.403,295.493,372.949,352.109,357.99,412.543,391.655,376.099,321.253
245207_at,AT5G12310,419.263,515.121,473.254,424.33,475.399,472.952,514.263,483.781,526.784,551.593,465.422,490.302
245208_at,AT5G12330,67.8869,62.5902,79.314,73.7803,74.3915,63.5933,113.679,72.0968,68.2598,99.0729,95.1704,106.693
245209_at,AT5G12340,324.015,384.03,505.134,279.864,461.713,395.553,383.696,312.269,278.046,274.742,223.261,280.028
245210_at,AT5G12350,103.368,99.0065,88.9012,100.105,81.7029,92.5411,85.0051,85.1287,99.6662,91.0293,109.051,74.5735
245211_at,AT5G12370,320.577,264.899,277.598,272.966,202.403,264.478,277.482,386.07,308.595,335.626,345.334,314.763
245212_at,,10.564,1.01134,1.83891,9.85627,10.5633,5.82085,11.5607,8.58955,10.2889,6.90401,9.96519,1.92569
245213_at,AT1G44575,157.083,150.51,142.885,182.391,199.972,159.237,179.924,197.251,199.9,189.781,160.608,156.81
245214_at,AT1G67855,6.13462,0.267356,0.73076,2.09592,1.50654,5.72248,5.61629,6.4495,14.6694,1.43099,1.37613,0.684857
245215_at,AT1G67830,30.1248,37.0091,26.6152,33.9042,28.291,33.0121,26.9292,45.7743,50.1175,42.0563,28.4165,29.2508
245216_at,AT4G16143,529.857,364.455,437.629,464.086,539.24,459.078,429.414,387.74,475.931,574.893,544.672,457.418
245217_at,,9.76016,2.14167,4.67112,14.8744,6.25222,1.83629,1.1984,10.3909,2.68039,4.72351,5.05889,4.77619
245218_s_at,AT1G58848 /// AT1G59218,32.8025,43.3394,26.2465,35.4318,28.7808,13.756,15.8458,32.1494,31.4619,15.8526,15.3509,31.5518
245219_at,AT1G58807 /// AT1G59124,64.4688,60.7411,29.5684,43.1439,72.5102,30.5288,45.4787,40.162,55.0308,59.6242,46.864,59.5225
245220_at,AT1G59171,1.47002,1.57783,2.29571,16.5104,1.00214,2.16229,4.2031,1.84975,7.15311,8.07865,16.878,16.984
245221_s_at,,2.25826,28.7922,17.126,21.1126,1.93302,12.8578,19.4144,10.5615,20.9187,16.361,11.5708,22.266
245222_at,,0.846927,0.608182,1.80269,1.57386,1.01992,0.53388,1.08387,0.328024,0.558513,0.978212,0.47674,4.62252
245223_at,AT3G29791,0.577958,2.77171,0.505847,2.0202,15.9358,0.767809,10.3091,3.91917,0.759083,0.543634,1.03141,3.3171
245224_at,AT3G29796,1.66637,25.6352,7.44572,20.6335,32.5638,18.4071,24.6315,1.72432,10.4562,1.45646,13.449,22.6864
245225_at,AT3G29800,2.92589,5.20858,4.76727,1.56974,2.97808,2.93005,2.56816,7.49058,3.27807,3.38997,0.915213,0.890664
245226_at,AT3G29970,14.4551,30.4432,7.22019,23.212,32.2321,32.3594,17.336,25.3533,26.3654,21.5669,27.1102,33.7064
245227_s_at,AT1G08410,79.6767,45.62,47.1486,54.4516,83.003,65.0113,59.4774,46.7063,56.9633,51.8347,60.1873,70.2928
245228_at,AT3G29810,152.586,104.174,98.581,52.7124,71.7732,56.1524,88.7454,61.9699,112.906,105.32,126.805,151.944
245229_at,AT4G25620,173.174,223.229,156.136,166.077,157.295,139.258,119.649,168.461,190.384,161.955,166.23,169.297
245230_at,AT4G25610,73.6789,60.3472,68.6557,50.2719,58.1245,74.186,55.1724,60.4814,47.0894,57.3498,61.8364,62.4052
245231_at,AT4G25600,25.3328,28.2819,35.6134,25.7401,62.8232,42.4664,41.237,46.8356,39.2682,46.3201,42.7704,44.6548
245232_at,AT4G25590,1.03335,1.74013,0.942512,10.4919,3.48438,1.01553,0.758248,0.884061,1.78878,1.87426,12.8852,0.875407
245233_at,AT4G25580,9.62457,3.20993,3.02095,2.63962,15.7832,3.06654,0.985796,2.56348,10.7749,2.84278,0.745863,0.745654
245234_at,AT4G25560,52.6922,91.4785,69.3257,48.8311,87.6665,76.6742,91.2514,82.3894,71.4273,92.4446,76.5093,99.1296
245235_at,AT4G25550,622.939,650.499,592.921,596.75,616.824,659.436,583.704,602.499,574.762,644.209,627.871,537.364
245236_at,AT4G25540,53.61,74.5792,76.4111,60.3204,66.3282,49.3526,60.5915,58.6519,61.6755,74.38,83.9778,93.1862
245237_at,AT4G25520,56.4059,70.0644,79.0545,59.8263,75.1006,83.7221,60.8813,92.7411,92.7195,79.4167,80.4756,62.8202
245238_at,AT4G25570,2909.11,3754.26,2636.59,3010.39,3536.29,2747.01,2867.08,2688.86,3340.89,2857.33,2710.34,2711.72
245239_at,AT4G25530,10.9295,15.7011,18.4108,16.9097,2.6023,14.8183,7.34108,2.78013,6.52153,12.8297,9.06719,19.7671
245240_at,,7.10064,14.3508,0.966448,1.35267,3.0409,0.978758,13.8796,5.96945,2.09641,2.59078,3.24177,2.9194
245241_at,AT1G44478,2.55154,7.6912,1.10332,3.1782,2.11573,2.45761,1.25519,4.18086,0.675272,1.0639,3.74659,3.67489
245242_at,AT1G44446,52.4945,39.7691,45.3629,57.4541,42.6401,62.1299,60.2631,102.855,74.751,70.5721,66.3618,69.6488
245243_at,AT1G44414,1.39605,0.799267,9.85268,15.8735,13.2434,7.96109,6.91456,14.1982,9.82725,3.05923,11.7985,6.18839
245244_at,AT1G44350,78.2771,160.655,82.6699,73.7181,132.248,101.495,93.4948,101.825,151.519,76.7374,93.5139,76.5274
245245_at,AT1G44318,50.4552,35.1564,24.6292,25.6896,14.7897,20.2131,29.8849,34.7604,30.2649,51.8734,50.6588,60.7103
245246_at,AT1G44224,1.58414,5.04399,2.06865,6.846,5.55037,1.22821,2.11339,4.81424,1.3776,1.72075,1.84453,1.14955
245247_at,AT4G17230,247.796,299.862,287.284,256.0,278.479,282.617,235.662,268.719,292.899,255.729,270.56,271.217
245248_at,AT4G15415,139.698,149.364,98.5391,115.303,89.9607,122.546,113.292,112.923,140.084,135.557,128.23,135.577
245249_at,AT4G16760,1088.23,1025.83,1549.84,1816.6,1013.14,1359.63,1162.53,1266.35,1356.63,1100.56,1238.43,1450.94
245250_at,AT4G17490,190.128,152.44,165.868,255.699,118.857,89.371,86.2197,136.152,119.512,123.276,135.231,106.694
245251_at,AT4G17615,84.759,95.5183,192.65,150.078,71.2412,107.598,120.697,136.71,112.467,156.858,113.577,117.56
245252_at,AT4G17500,178.924,412.99,190.859,189.246,193.858,139.246,200.153,242.352,382.286,242.929,257.452,272.05
245253_at,AT4G15440,1.02727,3.21145,8.4232,2.35629,18.0503,1.1468,1.8438,10.4191,2.98249,2.15009,0.833998,15.1546
245254_at,AT4G14680,104.552,101.616,339.702,392.194,135.909,155.916,146.058,118.955,127.982,159.007,131.137,128.785
245255_at,AT4G14110,417.171,456.77,506.237,543.562,495.629,565.568,591.094,586.663,578.834,569.091,590.02,558.621
245256_at,AT4G15090,101.326,77.6708,91.9606,117.157,89.7234,89.414,89.7269,86.0823,98.6197,96.5564,85.7546,81.5604
245257_at,AT4G14640,26.2945,20.7773,36.3553,26.5525,22.3166,21.4028,9.40953,16.2794,16.6603,19.7897,23.7953,24.1099
245258_at,AT4G15340,125.652,150.334,108.217,110.843,86.1842,76.4577,90.2623,103.314,97.0784,99.6691,75.227,78.9886
245259_at,AT4G14150,50.1287,46.3575,34.2958,58.3202,29.9857,39.5961,31.9287,34.3425,43.2052,29.713,47.951,47.2048
245260_at,AT4G16360,329.2,400.642,366.228,362.977,383.276,433.495,407.157,421.642,396.882,319.059,410.148,418.931
245261_at,AT4G14385,153.355,126.122,148.649,142.748,137.48,157.658,132.641,153.091,125.389,150.95,147.986,131.739
245262_at,AT4G16563,258.462,147.949,94.5544,56.4338,200.372,157.904,229.376,245.416,229.812,258.656,250.521,268.389
245263_at,AT4G17740,68.7373,37.4551,36.1781,44.7995,28.5258,41.0523,28.0389,55.3468,37.4839,66.4351,47.6782,50.6274
245264_at,AT4G17245,1.65023,11.949,0.718553,0.607483,15.9963,17.1503,10.6667,7.09386,1.83795,6.91755,7.95806,4.06746
245265_at,AT4G14400,1.90155,9.44808,10.2524,21.9487,2.14573,6.15912,1.94975,4.39039,2.57248,6.77864,1.75149,0.795882
245266_at,AT4G17070,302.184,218.725,246.099,199.984,324.72,246.658,247.57,261.426,274.016,278.597,324.485,314.725
245267_at,AT4G14060,192.707,173.46,163.65,241.301,178.842,172.766,214.143,152.789,301.14,205.787,231.002,243.995
245268_at,AT4G16570,89.8812,57.8781,36.6488,107.32,78.994,78.0068,67.7389,85.7057,77.4588,74.1195,60.3348,58.3759
245269_at,AT4G14500,842.955,840.487,496.406,446.331,538.766,496.657,512.973,518.0,618.375,591.611,508.872,523.274
245270_at,AT4G14960,4343.59,4442.34,3781.01,4733.93,4511.73,4397.0,4109.97,4495.83,4091.02,4226.26,4498.08,4614.33
245271_at,AT4G16430,324.938,354.447,335.051,345.093,357.669,338.753,362.83,361.887,392.509,333.651,353.26,258.598
245272_at,AT4G17250,14.2068,19.9465,13.1849,10.6456,11.327,12.3641,16.1545,10.1003,9.87994,1.5682,7.88354,1.92627
245273_at,AT4G14950,222.232,175.384,210.07,193.707,249.898,208.357,227.933,210.406,205.73,238.882,219.998,213.069
245274_at,AT4G14360,511.106,371.981,396.397,480.309,519.894,428.73,396.876,377.47,374.079,429.889,463.978,492.982
245275_at,AT4G15210,1.90171,1.93926,3.52738,1.9596,8.51476,20.0183,0.408999,3.65263,2.00364,0.979395,1.82312,2.15737
245276_at,AT4G16780,99.8657,118.552,68.9743,105.459,99.1723,73.3781,84.68,48.8311,80.7497,80.2152,77.9454,94.6798
245277_at,AT4G15550,313.965,245.988,866.417,842.276,429.446,472.433,527.303,484.786,426.906,565.199,441.492,439.75
245278_at,AT4G17730,373.481,533.422,359.817,391.361,322.416,294.303,330.165,456.008,412.899,322.96,313.509,345.458
245279_at,AT4G17270,713.892,659.253,613.665,491.517,572.867,648.904,629.228,656.155,745.807,679.533,634.808,643.339
245280_at,AT4G16845,251.658,190.115,198.615,189.225,146.76,203.164,222.775,209.929,215.218,213.833,218.329,174.006
245281_at,AT4G15560,638.014,825.223,612.06,732.727,579.399,534.67,582.481,579.726,691.234,521.461,460.619,507.178
245282_at,AT4G14990,306.172,287.989,248.134,157.805,196.922,262.456,213.131,281.239,274.753,283.181,303.272,267.536
245283_at,AT4G13980,52.3401,100.129,75.17,49.7902,92.2078,67.4452,61.3517,48.6955,77.5919,78.234,56.5696,49.3219
245284_at,AT4G14210,187.196,200.27,159.132,152.174,183.945,175.987,270.885,251.65,273.612,202.514,224.844,321.057
245285_s_at,AT4G14030 /// AT4G14040,393.727,448.18,544.074,617.95,443.923,459.973,573.945,447.966,526.926,579.449,632.56,524.516
245286_at,AT4G14880,4726.85,4970.26,5248.03,4232.31,4575.32,4747.08,4661.15,4886.48,4154.65,4620.91,4270.51,4363.01
245287_at,AT4G14910,218.576,133.949,166.661,185.744,157.39,130.363,149.699,140.025,152.772,177.743,165.197,150.966
245288_at,AT4G16420,153.521,185.515,110.299,149.907,171.473,133.66,130.249,157.922,172.488,145.736,144.216,155.87
245289_at,AT4G15470,2086.91,2062.74,1900.73,1725.06,1951.34,1927.57,1888.6,1927.54,1995.19,2104.03,1881.52,2019.38
245290_at,AT4G16490,185.636,289.626,188.092,207.3,226.324,220.785,205.141,194.624,213.699,143.999,155.668,146.591
245291_at,AT4G16155,231.843,298.555,285.331,245.696,265.983,302.368,291.235,297.317,274.016,286.078,325.439,313.13
245292_at,AT4G15093,1275.41,1436.03,1396.23,996.333,1523.65,1242.84,1165.1,1135.88,1280.14,1166.96,1144.14,1088.79
245293_at,AT4G16660,628.658,434.128,423.162,432.936,299.368,348.15,346.834,348.867,335.215,390.785,432.324,412.122
245294_at,AT4G14340,334.753,332.443,236.287,231.606,264.145,261.386,235.321,352.657,304.585,275.213,374.08,303.781
245295_at,AT4G16100,254.273,257.675,275.604,252.013,303.393,287.309,250.175,264.719,278.825,267.485,240.364,250.032
245296_at,AT4G16370,119.768,125.102,231.387,420.111,287.522,461.07,172.843,179.62,167.792,128.601,113.402,81.3711
245297_at,AT4G16510,102.742,80.612,117.478,124.506,72.9562,120.292,88.9523,90.5448,113.401,97.3939,100.878,70.5982
245298_at,AT4G15010,199.368,107.961,185.207,158.799,196.76,221.112,200.799,200.652,213.396,296.72,208.574,250.714
245299_at,AT4G17530,1583.62,1667.6,1732.61,1702.83,1956.48,1673.39,1712.13,1629.81,1549.58,1699.83,1491.75,1701.73
